epoch,g_loss,d_loss,time_seconds
1,2.78633897692591,0.8598959963521973,49.879191160202026
2,3.492482776980793,0.747697378832227,42.174652099609375
3,4.02436264632014,0.6524721475766433,42.38416004180908
4,4.208731268931283,0.5965258803862554,42.47144842147827
5,4.372592503111659,0.5355889023084537,42.53738713264465
6,4.474953508531142,0.48627371315111634,42.538350343704224
7,4.776114337182392,0.4397208896497195,42.54887771606445
8,4.768575425029571,0.4376852026206226,42.58337593078613
9,4.95974848969495,0.38986500057426426,42.606658935546875
10,4.845682826970428,0.39602580755762457,42.60946202278137
11,4.905237838794418,0.3743528327761708,42.56505012512207
12,4.931712000358471,0.3665123111921963,42.54047632217407
13,5.050118604364996,0.32853496545001937,42.56669902801514
14,4.957798982379124,0.34463372353542604,42.558598041534424
15,5.120430536869077,0.3168762074836104,42.568230867385864
16,5.1353130646302745,0.3227100116539271,42.57458734512329
17,5.266516339003751,0.27542035201164217,42.59714937210083
18,5.069219102478181,0.3147087349031295,42.5830454826355
19,4.923239322952469,0.29671444993177265,42.54767870903015
20,5.111429808902071,0.29183444997704977,42.47224807739258
21,4.952428101482222,0.2943763815751224,42.50610542297363
22,4.950269322547466,0.3173161854919329,42.524131536483765
23,4.970917007020751,0.28673363833722804,42.51994800567627
24,5.109860056243921,0.25101715440768596,42.513055086135864
25,5.10609454065802,0.26225820099009634,42.49864172935486
26,5.058708610774435,0.27782516374654453,42.502891540527344
27,5.035662590389129,0.2622481364341564,42.46824550628662
28,5.007570219432306,0.2694828679020816,42.48991823196411
29,4.951578139765293,0.25762987855042485,42.47966504096985
30,4.9409347632493645,0.2645384852153058,42.49360966682434
31,5.488029007428297,0.22187017745290236,42.472981691360474
32,5.1711784717483935,0.22127273902658115,42.52064323425293
33,5.4135792839893035,0.20871281544098658,42.53114938735962
34,5.329526385797943,0.23752176003742764,42.51927161216736
35,5.09351805234042,0.24716742243279247,42.52753472328186
36,5.025909694311885,0.22816444619638493,42.54064202308655
37,5.186497052037458,0.23004415588865662,42.56835961341858
38,5.343501154223277,0.23040983423941222,42.494667768478394
39,5.448756987617166,0.19427133809937983,42.51996684074402
40,5.3223454709584574,0.22660127463442106,42.51527428627014
41,4.914997174914608,0.2540641959187889,42.52232599258423
42,5.357536746775777,0.19678325148642375,42.51760673522949
43,5.547607108709886,0.17600227156180065,42.51626515388489
44,5.913182047831409,0.17547702202076915,42.52121901512146
45,5.829349744411995,0.17177972285333126,42.5568585395813
46,5.92423675991985,0.17139302375267512,42.52493405342102
47,5.432910609900085,0.2093486987127319,42.55207586288452
48,5.499591980628995,0.21809485242273266,42.57377481460571
49,5.553474513028473,0.18440582020801036,42.538522481918335
50,5.891556586871625,0.17331221732194346,42.560789346694946
51,5.619936012826944,0.186412586332359,42.5302996635437
52,5.495692646416786,0.18750133240890354,42.58227777481079
53,5.653004062917198,0.1696473732530493,42.59876871109009
54,5.405940141498753,0.17239019091155303,42.57572412490845
55,5.132162517848423,0.19587193646954196,42.58811283111572
56,5.472162426721684,0.2051826197885711,42.557398080825806
57,5.730885275045292,0.15281859460201788,42.55887460708618
58,5.409818575339864,0.17385549713392562,42.58851671218872
59,5.682973281030509,0.1673811260503243,42.59151005744934
60,5.7109208713197095,0.1515898507008305,42.604982137680054
61,5.823198807018061,0.18247376259907958,42.565367698669434
62,5.78828012293298,0.15178761022787554,42.58375906944275
63,5.868060886474726,0.12142560262099865,42.59410643577576
64,5.753412487096663,0.19030184299383773,42.576849699020386
65,5.484529236936416,0.17910155996842753,42.60707640647888
66,5.553220792040109,0.1445498761663782,42.591328144073486
67,5.80258448825779,0.14190179815606901,42.574140310287476
68,5.514539480377109,0.16971706585756988,42.56085729598999
69,5.824199103155987,0.15366305146811707,42.57679486274719
70,5.6245726000559735,0.1324284459157322,42.59559631347656
71,5.653365852837849,0.18053377574078006,42.539726972579956
72,5.8981377852174885,0.11820547369095122,42.54815649986267
73,5.842732428421112,0.1461249459098561,42.60007286071777
74,5.883772846329386,0.1514220608220404,42.582231521606445
75,5.291552125228049,0.1831467923909871,42.58300590515137
76,5.724511164840859,0.10316490030848242,42.59746074676514
77,5.56079649952314,0.16810826047550081,42.61336016654968
78,6.2147543542026895,0.11468608354283,42.612728118896484
79,5.823112951823314,0.11308517235294376,42.60069274902344
80,5.919917662497098,0.14966299507124892,42.58282017707825
81,5.520056231040658,0.16818106324200915,42.54327034950256
82,5.598326198696513,0.10662000413562031,42.60275340080261
83,6.691783088618989,0.09570557515606415,42.57854866981506
84,5.769752003938586,0.14635306113980326,42.61498498916626
85,5.3961004303205575,0.1722582843880995,42.56920409202576
86,5.502372073373714,0.14816452142754674,42.58644700050354
87,5.963319132519775,0.11734744208159228,42.59575533866882
88,5.985258930069372,0.10206045933321317,42.60160422325134
89,5.8899790859376475,0.12239331436957633,42.603203535079956
90,5.501461476665321,0.17506611718707238,42.603368520736694
91,5.957690269687786,0.14233878659654667,42.566529512405396
92,5.459804966780982,0.11634584149202447,42.56957483291626
93,5.522001086317472,0.17313512285800067,42.585063457489014
94,5.667365733179022,0.11288706731284037,42.58686137199402
95,6.18871736776848,0.08879783392101655,42.584232807159424
96,6.355353275214672,0.10855035072932417,42.594846963882446
97,5.316552528657128,0.14713849904247361,42.60062265396118
98,6.415529144407282,0.10454232770695143,42.59337854385376
99,5.455057416303815,0.15046534517509877,42.557985067367554
100,5.509653562213473,0.12764942148092515,42.57701301574707
