epoch,g_loss,d_loss,d_real_prob,d_fake_prob,d_real_logit,d_fake_logit,epoch_seconds
1,1.3987968172167422,1.0056460981424145,0.47299131751060486,0.30333593487739563,-0.1129729375243187,-0.8741042017936707,200.74573183059692
